	zeta_sd0_words	zeta_sd0	zeta_sd0_rang	dispersion	dispersion_numeric
980	untuniutntrng55886	0.003125	8438	5/200	0.025
981	untuniutntrng55886	0.003125	8627	5/200	0.025
982	untuniutntrng55886	0.003125	8425	5/200	0.025
983	untuniutntrng55886	0.003125	8010	5/200	0.025
984	untuniutntrng55886	0.003125	8821	5/200	0.025
985	untuniutntrng55886	0.003125	8497	5/200	0.025
986	untuniutntrng55886	0.003125	8364	5/200	0.025
987	untuniutntrng55886	0.003125	8376	5/200	0.025
988	untuniutntrng55886	0.003125	8895	5/200	0.025
989	untuniutntrng55886	0.003125	7763	5/200	0.025
990	untuniutntrng55886	0.003125	8115	5/200	0.025
991	untuniutntrng55886	0.003125	8730	5/200	0.025
992	untuniutntrng55886	0.003125	7809	5/200	0.025
993	untuniutntrng55886	0.003125	8945	5/200	0.025
994	untuniutntrng55886	0.003125	8780	5/200	0.025
995	untuniutntrng55886	0.003125	8321	5/200	0.025
996	untuniutntrng55886	0.003125	8546	5/200	0.025
997	untuniutntrng55886	0.003125	8586	5/200	0.025
998	untuniutntrng55886	0.003125	8424	5/200	0.025
999	untuniutntrng55886	0.003125	8782	5/200	0.025
