	eta_sg0_words	eta_sg0	eta_sg0_rang	dispersion	dispersion_numeric
862	untuniutntrng55886	0.03828124999999993	18895	50/20	2.5
863	untuniutntrng55886	0.038281249999999815	18809	50/20	2.5
864	untuniutntrng55886	0.038281249999999815	18934	50/20	2.5
865	untuniutntrng55886	0.03828125000000005	18845	50/20	2.5
866	untuniutntrng55886	0.038281249999999815	18713	50/20	2.5
867	untuniutntrng55886	0.03828124999999993	19048	50/20	2.5
868	untuniutntrng55886	0.03828124999999993	18938	50/20	2.5
869	untuniutntrng55886	0.038281249999999815	19008	50/20	2.5
870	untuniutntrng55886	0.038281249999999815	18839	50/20	2.5
871	untuniutntrng55886	0.03828125000000016	18846	50/20	2.5
872	untuniutntrng55886	0.03828124999999993	18892	50/20	2.5
873	untuniutntrng55886	0.038281249999999815	19082	50/20	2.5
874	untuniutntrng55886	0.03828124999999993	18958	50/20	2.5
875	untuniutntrng55886	0.03828125000000005	19008	50/20	2.5
876	untuniutntrng55886	0.03828124999999993	18814	50/20	2.5
877	untuniutntrng55886	0.03828124999999993	19069	50/20	2.5
878	untuniutntrng55886	0.03828125000000005	18809	50/20	2.5
879	untuniutntrng55886	0.038281249999999815	18950	50/20	2.5
880	untuniutntrng55886	0.03828124999999993	18980	50/20	2.5
881	untuniutntrng55886	0.038281249999999815	18780	50/20	2.5
882	untuniutntrng55886	0.03828124999999993	18797	50/20	2.5
883	untuniutntrng55886	0.038281249999999815	18733	50/20	2.5
884	untuniutntrng55886	0.038281249999999815	19130	50/20	2.5
885	untuniutntrng55886	0.038281249999999815	19022	50/20	2.5
886	untuniutntrng55886	0.038281249999999815	18937	50/20	2.5
887	untuniutntrng55886	0.03828124999999993	18949	50/20	2.5
888	untuniutntrng55886	0.038281249999999815	18696	50/20	2.5
889	untuniutntrng55886	0.038281249999999815	18979	50/20	2.5
890	untuniutntrng55886	0.03828124999999993	18758	50/20	2.5
891	untuniutntrng55886	0.03828124999999993	19014	50/20	2.5
892	untuniutntrng55886	0.03828124999999993	18867	50/20	2.5
893	untuniutntrng55886	0.03828125000000005	18886	50/20	2.5
894	untuniutntrng55886	0.03828124999999993	18997	50/20	2.5
895	untuniutntrng55886	0.03828125000000005	18879	50/20	2.5
896	untuniutntrng55886	0.03828125000000005	18994	50/20	2.5
897	untuniutntrng55886	0.038281249999999815	18669	50/20	2.5
898	untuniutntrng55886	0.03828124999999993	18841	50/20	2.5
899	untuniutntrng55886	0.038281249999999815	18875	50/20	2.5
900	untuniutntrng55886	0.0031250000000000444	26538	5/200	0.025
901	untuniutntrng55886	0.003124999999999933	27018	5/200	0.025
902	untuniutntrng55886	0.0031249999999997113	27758	5/200	0.025
903	untuniutntrng55886	0.003124999999999933	27433	5/200	0.025
904	untuniutntrng55886	0.0031249999999997113	27856	5/200	0.025
905	untuniutntrng55886	0.003124999999999933	26994	5/200	0.025
906	untuniutntrng55886	0.0031249999999998232	27713	5/200	0.025
907	untuniutntrng55886	0.0031249999999998232	27618	5/200	0.025
908	untuniutntrng55886	0.0031249999999997113	27876	5/200	0.025
909	untuniutntrng55886	0.0031249999999998232	27778	5/200	0.025
910	untuniutntrng55886	0.0031249999999998232	27518	5/200	0.025
911	untuniutntrng55886	0.0031249999999997113	27722	5/200	0.025
912	untuniutntrng55886	0.0031249999999998232	27199	5/200	0.025
913	untuniutntrng55886	0.0031249999999998232	27451	5/200	0.025
914	untuniutntrng55886	0.0031249999999998232	27517	5/200	0.025
915	untuniutntrng55886	0.0031249999999998232	27646	5/200	0.025
916	untuniutntrng55886	0.003124999999999933	27337	5/200	0.025
917	untuniutntrng55886	0.0031249999999997113	27851	5/200	0.025
918	untuniutntrng55886	0.0031249999999998232	27764	5/200	0.025
919	untuniutntrng55886	0.0031249999999998232	27763	5/200	0.025
920	untuniutntrng55886	0.003124999999999933	27186	5/200	0.025
921	untuniutntrng55886	0.0031249999999997113	27789	5/200	0.025
922	untuniutntrng55886	0.0031249999999998232	27442	5/200	0.025
923	untuniutntrng55886	0.0031249999999998232	27414	5/200	0.025
924	untuniutntrng55886	0.0031249999999998232	27607	5/200	0.025
925	untuniutntrng55886	0.003124999999999933	27215	5/200	0.025
926	untuniutntrng55886	0.003124999999999933	27005	5/200	0.025
927	untuniutntrng55886	0.0031249999999997113	27747	5/200	0.025
928	untuniutntrng55886	0.003124999999999933	27152	5/200	0.025
929	untuniutntrng55886	0.0031249999999998232	27546	5/200	0.025
930	untuniutntrng55886	0.0031249999999997113	27713	5/200	0.025
931	untuniutntrng55886	0.0031249999999996003	27871	5/200	0.025
932	untuniutntrng55886	0.0031249999999998232	27606	5/200	0.025
933	untuniutntrng55886	0.0031249999999998232	27471	5/200	0.025
934	untuniutntrng55886	0.0031249999999997113	28008	5/200	0.025
935	untuniutntrng55886	0.0031249999999998232	27235	5/200	0.025
936	untuniutntrng55886	0.003124999999999933	27369	5/200	0.025
937	untuniutntrng55886	0.003124999999999933	26933	5/200	0.025
938	untuniutntrng55886	0.0031249999999997113	27896	5/200	0.025
939	untuniutntrng55886	0.0031249999999998232	27594	5/200	0.025
940	untuniutntrng55886	0.0031249999999998232	27694	5/200	0.025
941	untuniutntrng55886	0.003124999999999933	27045	5/200	0.025
942	untuniutntrng55886	0.0031249999999997113	27909	5/200	0.025
943	untuniutntrng55886	0.0031249999999997113	27914	5/200	0.025
944	untuniutntrng55886	0.003124999999999933	27247	5/200	0.025
945	untuniutntrng55886	0.0031249999999998232	27665	5/200	0.025
946	untuniutntrng55886	0.0031249999999997113	27835	5/200	0.025
947	untuniutntrng55886	0.0031249999999998232	27389	5/200	0.025
948	untuniutntrng55886	0.0031249999999997113	28044	5/200	0.025
949	untuniutntrng55886	0.0031249999999997113	27816	5/200	0.025
950	untuniutntrng55886	0.0031249999999998232	27588	5/200	0.025
951	untuniutntrng55886	0.0031249999999998232	27906	5/200	0.025
952	untuniutntrng55886	0.0031249999999998232	27271	5/200	0.025
953	untuniutntrng55886	0.0031249999999998232	27564	5/200	0.025
954	untuniutntrng55886	0.0031250000000000444	26688	5/200	0.025
955	untuniutntrng55886	0.0031249999999998232	27766	5/200	0.025
956	untuniutntrng55886	0.0031250000000000444	26403	5/200	0.025
957	untuniutntrng55886	0.0031249999999998232	27420	5/200	0.025
958	untuniutntrng55886	0.0031249999999997113	28097	5/200	0.025
959	untuniutntrng55886	0.0031249999999997113	27711	5/200	0.025
960	untuniutntrng55886	0.003124999999999933	26870	5/200	0.025
961	untuniutntrng55886	0.0031249999999997113	27894	5/200	0.025
962	untuniutntrng55886	0.0031249999999998232	27540	5/200	0.025
963	untuniutntrng55886	0.0031249999999997113	27807	5/200	0.025
964	untuniutntrng55886	0.0031249999999997113	27811	5/200	0.025
965	untuniutntrng55886	0.0031249999999998232	27601	5/200	0.025
966	untuniutntrng55886	0.003124999999999933	27043	5/200	0.025
967	untuniutntrng55886	0.0031249999999997113	28015	5/200	0.025
968	untuniutntrng55886	0.0031249999999998232	27533	5/200	0.025
969	untuniutntrng55886	0.003124999999999933	26932	5/200	0.025
970	untuniutntrng55886	0.003124999999999933	27151	5/200	0.025
971	untuniutntrng55886	0.003124999999999933	27320	5/200	0.025
972	untuniutntrng55886	0.0031249999999996003	27750	5/200	0.025
973	untuniutntrng55886	0.0031249999999997113	27909	5/200	0.025
974	untuniutntrng55886	0.003124999999999933	26858	5/200	0.025
975	untuniutntrng55886	0.0031249999999997113	27911	5/200	0.025
976	untuniutntrng55886	0.003124999999999933	27379	5/200	0.025
977	untuniutntrng55886	0.0031249999999998232	27768	5/200	0.025
978	untuniutntrng55886	0.0031249999999998232	27704	5/200	0.025
979	untuniutntrng55886	0.0031249999999998232	27559	5/200	0.025
980	untuniutntrng55886	0.0031249999999998232	27296	5/200	0.025
981	untuniutntrng55886	0.003124999999999933	27346	5/200	0.025
982	untuniutntrng55886	0.0031249999999998232	27622	5/200	0.025
983	untuniutntrng55886	0.0031250000000000444	26904	5/200	0.025
984	untuniutntrng55886	0.003124999999999933	27074	5/200	0.025
985	untuniutntrng55886	0.0031249999999998232	27469	5/200	0.025
986	untuniutntrng55886	0.003124999999999933	27286	5/200	0.025
987	untuniutntrng55886	0.003124999999999933	27259	5/200	0.025
988	untuniutntrng55886	0.0031249999999998232	27432	5/200	0.025
989	untuniutntrng55886	0.003124999999999933	27166	5/200	0.025
990	untuniutntrng55886	0.0031250000000000444	26494	5/200	0.025
991	untuniutntrng55886	0.0031250000000000444	26776	5/200	0.025
992	untuniutntrng55886	0.0031249999999998232	27800	5/200	0.025
993	untuniutntrng55886	0.0031249999999998232	27236	5/200	0.025
994	untuniutntrng55886	0.003124999999999933	27262	5/200	0.025
995	untuniutntrng55886	0.0031249999999998232	27793	5/200	0.025
996	untuniutntrng55886	0.0031249999999997113	27808	5/200	0.025
997	untuniutntrng55886	0.0031249999999997113	27801	5/200	0.025
998	untuniutntrng55886	0.0031249999999997113	27795	5/200	0.025
999	untuniutntrng55886	0.0031249999999997113	27862	5/200	0.025
