	ranksum_words	ranksum	ranksum_rang	frequency
1063	untuniutntrng55886	0.036661764010707976	22181	50
1064	untuniutntrng55886	0.036661764010707976	22113	50
1065	untuniutntrng55886	0.036661764010707976	20287	50
1066	untuniutntrng55886	0.036661764010707976	22174	50
1067	untuniutntrng55886	0.036661764010707976	22026	50
1068	untuniutntrng55886	0.036661764010707976	22200	50
1069	untuniutntrng55886	0.036661764010707976	22191	50
1070	untuniutntrng55886	0.036661764010707976	20096	50
1071	untuniutntrng55886	0.036661764010707976	22378	50
1072	untuniutntrng55886	0.036661764010707976	22108	50
1073	untuniutntrng55886	0.036661764010707976	22089	50
1074	untuniutntrng55886	0.036661764010707976	22113	50
1075	untuniutntrng55886	0.036661764010707976	22242	50
1076	untuniutntrng55886	0.036661764010707976	22345	50
1077	untuniutntrng55886	0.036661764010707976	22077	50
1078	untuniutntrng55886	0.036661764010707976	22222	50
1079	untuniutntrng55886	0.036661764010707976	22299	50
1080	untuniutntrng55886	0.036661764010707976	22313	50
1081	untuniutntrng55886	0.036661764010707976	22026	50
1082	untuniutntrng55886	0.036661764010707976	22258	50
1083	untuniutntrng55886	0.036661764010707976	20321	50
1084	untuniutntrng55886	0.036661764010707976	22151	50
1085	untuniutntrng55886	0.036661764010707976	22087	50
1086	untuniutntrng55886	0.036661764010707976	22022	50
1087	untuniutntrng55886	0.036661764010707976	22198	50
1088	untuniutntrng55886	0.036661764010707976	22155	50
1089	untuniutntrng55886	0.036661764010707976	21999	50
1090	untuniutntrng55886	0.036661764010707976	22342	50
1091	untuniutntrng55886	0.036661764010707976	22045	50
1092	untuniutntrng55886	0.036661764010707976	20063	50
1093	untuniutntrng55886	0.036661764010707976	22185	50
1094	untuniutntrng55886	0.036661764010707976	22225	50
1095	untuniutntrng55886	0.036661764010707976	21942	50
1096	untuniutntrng55886	0.036661764010707976	22127	50
1097	untuniutntrng55886	0.036661764010707976	20415	50
1098	untuniutntrng55886	0.036661764010707976	22161	50
1099	untuniutntrng55886	0.036661764010707976	22232	50
