	eta_sg0_words	eta_sg0	eta_sg0_rang	frequency
1030	untuniutntrng55886	0.0008960559048720729	34130	50
1031	untuniutntrng55886	0.0008960559048718508	34730	50
1032	untuniutntrng55886	0.0008960559048718508	35295	50
1033	untuniutntrng55886	0.0008960559048718508	35352	50
1034	untuniutntrng55886	0.0008960559048716287	36254	50
1035	untuniutntrng55886	0.0008960559048718508	35224	50
1036	untuniutntrng55886	0.0008960559048716287	36357	50
1037	untuniutntrng55886	0.0008960559048720729	34134	50
1038	untuniutntrng55886	0.0008960559048716287	36464	50
1039	untuniutntrng55886	0.0008960559048718508	35210	50
1040	untuniutntrng55886	0.0008960559048716287	36401	50
1041	untuniutntrng55886	0.0008960559048720729	34010	50
1042	untuniutntrng55886	0.0008960559048716287	36193	50
1043	untuniutntrng55886	0.0008960559048718508	35026	50
1044	untuniutntrng55886	0.0008960559048716287	36143	50
1045	untuniutntrng55886	0.0008960559048716287	35861	50
1046	untuniutntrng55886	0.0008960559048720729	34055	50
1047	untuniutntrng55886	0.0008960559048718508	35598	50
1048	untuniutntrng55886	0.0008960559048720729	34069	50
1049	untuniutntrng55886	0.0008960559048720729	33823	50
1050	untuniutntrng55886	0.0008960559048720729	33712	50
1051	untuniutntrng55886	0.0008960559048718508	34817	50
1052	untuniutntrng55886	0.0008960559048718508	35427	50
1053	untuniutntrng55886	0.0008960559048718508	34896	50
1054	untuniutntrng55886	0.0008960559048718508	35071	50
1055	untuniutntrng55886	0.0008960559048718508	35270	50
1056	untuniutntrng55886	0.0008960559048716287	36364	50
1057	untuniutntrng55886	0.0008960559048718508	35125	50
1058	untuniutntrng55886	0.0008960559048716287	36440	50
1059	untuniutntrng55886	0.0008960559048718508	34692	50
1060	untuniutntrng55886	0.0008960559048716287	36158	50
1061	untuniutntrng55886	0.0008960559048716287	36126	50
1062	untuniutntrng55886	0.0008960559048718508	34775	50
1063	untuniutntrng55886	0.0008960559048718508	35385	50
1064	untuniutntrng55886	0.0008960559048718508	35070	50
1065	untuniutntrng55886	0.0008960559048718508	34675	50
1066	untuniutntrng55886	0.0008960559048718508	35126	50
1067	untuniutntrng55886	0.0008960559048720729	34076	50
1068	untuniutntrng55886	0.0008960559048718508	35800	50
1069	untuniutntrng55886	0.0008960559048718508	35258	50
1070	untuniutntrng55886	0.0008960559048720729	33837	50
1071	untuniutntrng55886	0.0008960559048718508	35811	50
1072	untuniutntrng55886	0.0008960559048716287	36328	50
1073	untuniutntrng55886	0.0008960559048716287	36324	50
1074	untuniutntrng55886	0.0008960559048718508	35249	50
1075	untuniutntrng55886	0.0008960559048720729	33983	50
1076	untuniutntrng55886	0.0008960559048718508	34928	50
1077	untuniutntrng55886	0.0008960559048716287	36348	50
1078	untuniutntrng55886	0.0008960559048716287	36377	50
1079	untuniutntrng55886	0.0008960559048720729	34243	50
1080	untuniutntrng55886	0.0008960559048718508	35205	50
1081	untuniutntrng55886	0.0008960559048716287	36025	50
1082	untuniutntrng55886	0.0008960559048718508	35495	50
1083	untuniutntrng55886	0.0008960559048718508	35231	50
1084	untuniutntrng55886	0.0008960559048718508	35436	50
1085	untuniutntrng55886	0.0008960559048716287	36106	50
1086	untuniutntrng55886	0.0008960559048716287	35961	50
1087	untuniutntrng55886	0.0008960559048718508	35350	50
1088	untuniutntrng55886	0.0008960559048718508	35358	50
1089	untuniutntrng55886	0.0008960559048718508	34878	50
1090	untuniutntrng55886	0.0008960559048716287	36239	50
1091	untuniutntrng55886	0.0008960559048718508	34755	50
1092	untuniutntrng55886	0.0008960559048718508	35225	50
1093	untuniutntrng55886	0.0008960559048716287	36144	50
1094	untuniutntrng55886	0.0008960559048718508	35300	50
1095	untuniutntrng55886	0.0008960559048718508	35037	50
1096	untuniutntrng55886	0.0008960559048718508	35248	50
1097	untuniutntrng55886	0.0008960559048718508	35710	50
1098	untuniutntrng55886	0.0008960559048716287	36335	50
1099	untuniutntrng55886	0.0008960559048720729	34048	50
