	welsh_words	welsh	welsh_rang	frequency
1066	untuniutntrng55886	0.962205648270364	26498	50
1067	untuniutntrng55886	0.9622056482703639	26079	50
1068	untuniutntrng55886	0.9622056482703644	26343	50
1069	untuniutntrng55886	0.962205648270364	26350	50
1070	untuniutntrng55886	0.9622056482703639	26265	50
1071	untuniutntrng55886	0.962205648270364	26367	50
1072	untuniutntrng55886	0.9622056482703639	26096	50
1073	untuniutntrng55886	0.962205648270364	26362	50
1074	untuniutntrng55886	0.9622056482703644	26126	50
1075	untuniutntrng55886	0.9622056482703639	26414	50
1076	untuniutntrng55886	0.962205648270364	26406	50
1077	untuniutntrng55886	0.9622056482703639	26159	50
1078	untuniutntrng55886	0.962205648270364	26416	50
1079	untuniutntrng55886	0.9622056482703639	26409	50
1080	untuniutntrng55886	0.962205648270364	26487	50
1081	untuniutntrng55886	0.9622056482703639	26063	50
1082	untuniutntrng55886	0.962205648270364	26370	50
1083	untuniutntrng55886	0.962205648270364	26517	50
1084	untuniutntrng55886	0.962205648270364	26283	50
1085	untuniutntrng55886	0.962205648270364	26229	50
1086	untuniutntrng55886	0.962205648270364	26231	50
1087	untuniutntrng55886	0.962205648270364	26368	50
1088	untuniutntrng55886	0.962205648270364	26164	50
1089	untuniutntrng55886	0.962205648270364	26312	50
1090	untuniutntrng55886	0.962205648270364	26632	50
1091	untuniutntrng55886	0.962205648270364	26152	50
1092	untuniutntrng55886	0.962205648270364	26339	50
1093	untuniutntrng55886	0.962205648270364	26313	50
1094	untuniutntrng55886	0.9622056482703639	26515	50
1095	untuniutntrng55886	0.962205648270364	26073	50
1096	untuniutntrng55886	0.962205648270364	26239	50
1097	untuniutntrng55886	0.962205648270364	26168	50
1098	untuniutntrng55886	0.962205648270364	26332	50
1099	untuniutntrng55886	0.9622056482703639	26334	50
