	zeta_sd0_words	zeta_sd0	zeta_sd0_rang	frequency
1024	untuniutntrng55886	0.0008960559048715492	35649	50
1025	untuniutntrng55886	0.0008960559048715492	34383	50
1026	untuniutntrng55886	0.0008960559048715492	36211	50
1027	untuniutntrng55886	0.0008960559048715492	34751	50
1028	untuniutntrng55886	0.0008960559048715492	33635	50
1029	untuniutntrng55886	0.0008960559048715492	35356	50
1030	untuniutntrng55886	0.0008960559048715492	34541	50
1031	untuniutntrng55886	0.0008960559048715492	36678	50
1032	untuniutntrng55886	0.0008960559048715492	33800	50
1033	untuniutntrng55886	0.0008960559048715492	33870	50
1034	untuniutntrng55886	0.0008960559048715492	33744	50
1035	untuniutntrng55886	0.0008960559048715492	36201	50
1036	untuniutntrng55886	0.0008960559048715492	35775	50
1037	untuniutntrng55886	0.0008960559048715492	34551	50
1038	untuniutntrng55886	0.0008960559048715492	35775	50
1039	untuniutntrng55886	0.0008960559048715492	34203	50
1040	untuniutntrng55886	0.0008960559048715492	34032	50
1041	untuniutntrng55886	0.0008960559048715492	33765	50
1042	untuniutntrng55886	0.0008960559048715492	33835	50
1043	untuniutntrng55886	0.0008960559048715492	35686	50
1044	untuniutntrng55886	0.0008960559048715492	35565	50
1045	untuniutntrng55886	0.0008960559048715492	33966	50
1046	untuniutntrng55886	0.0008960559048715492	35464	50
1047	untuniutntrng55886	0.0008960559048715492	34443	50
1048	untuniutntrng55886	0.0008960559048715492	34865	50
1049	untuniutntrng55886	0.0008960559048715492	35207	50
1050	untuniutntrng55886	0.0008960559048715492	36286	50
1051	untuniutntrng55886	0.0008960559048715492	34764	50
1052	untuniutntrng55886	0.0008960559048715492	33785	50
1053	untuniutntrng55886	0.0008960559048715492	34539	50
1054	untuniutntrng55886	0.0008960559048715492	36313	50
1055	untuniutntrng55886	0.0008960559048715492	34513	50
1056	untuniutntrng55886	0.0008960559048715492	36279	50
1057	untuniutntrng55886	0.0008960559048715492	35684	50
1058	untuniutntrng55886	0.0008960559048715492	35835	50
1059	untuniutntrng55886	0.0008960559048715492	33876	50
1060	untuniutntrng55886	0.0008960559048715492	35897	50
1061	untuniutntrng55886	0.0008960559048715492	34682	50
1062	untuniutntrng55886	0.0008960559048715492	34362	50
1063	untuniutntrng55886	0.0008960559048715492	35689	50
1064	untuniutntrng55886	0.0008960559048715492	34057	50
1065	untuniutntrng55886	0.0008960559048715492	34051	50
1066	untuniutntrng55886	0.0008960559048715492	35265	50
1067	untuniutntrng55886	0.0008960559048715492	33798	50
1068	untuniutntrng55886	0.0008960559048715492	36181	50
1069	untuniutntrng55886	0.0008960559048715492	35990	50
1070	untuniutntrng55886	0.0008960559048715492	33834	50
1071	untuniutntrng55886	0.0008960559048715492	35295	50
1072	untuniutntrng55886	0.0008960559048715492	33753	50
1073	untuniutntrng55886	0.0008960559048715492	33766	50
1074	untuniutntrng55886	0.0008960559048715492	34050	50
1075	untuniutntrng55886	0.0008960559048715492	36611	50
1076	untuniutntrng55886	0.0008960559048715492	34479	50
1077	untuniutntrng55886	0.0008960559048715492	34010	50
1078	untuniutntrng55886	0.0008960559048715492	35917	50
1079	untuniutntrng55886	0.0008960559048715492	34484	50
1080	untuniutntrng55886	0.0008960559048715492	36281	50
1081	untuniutntrng55886	0.0008960559048715492	33962	50
1082	untuniutntrng55886	0.0008960559048715492	34048	50
1083	untuniutntrng55886	0.0008960559048715492	36086	50
1084	untuniutntrng55886	0.0008960559048715492	35049	50
1085	untuniutntrng55886	0.0008960559048715492	34019	50
1086	untuniutntrng55886	0.0008960559048715492	34035	50
1087	untuniutntrng55886	0.0008960559048715492	36328	50
1088	untuniutntrng55886	0.0008960559048715492	35410	50
1089	untuniutntrng55886	0.0008960559048715492	36204	50
1090	untuniutntrng55886	0.0008960559048715492	36513	50
1091	untuniutntrng55886	0.0008960559048715492	34587	50
1092	untuniutntrng55886	0.0008960559048715492	34926	50
1093	untuniutntrng55886	0.0008960559048715492	34451	50
1094	untuniutntrng55886	0.0008960559048715492	35681	50
1095	untuniutntrng55886	0.0008960559048715492	35713	50
1096	untuniutntrng55886	0.0008960559048715492	33923	50
1097	untuniutntrng55886	0.0008960559048715492	34766	50
1098	untuniutntrng55886	0.0008960559048715492	35419	50
1099	untuniutntrng55886	0.0008960559048715492	34119	50
