	tf_idf_words	tf_idf	tf_idf_rang	frequency
1066	untuniutntrng55886	0.0230629878193798	3642	50
1067	untuniutntrng55886	0.0230629878193798	3541	50
1068	untuniutntrng55886	0.0230629878193798	3627	50
1069	untuniutntrng55886	0.0230629878193798	3652	50
1070	untuniutntrng55886	0.0230629878193798	3647	50
1071	untuniutntrng55886	0.0230629878193798	3497	50
1072	untuniutntrng55886	0.0230629878193798	3545	50
1073	untuniutntrng55886	0.0230629878193798	3525	50
1074	untuniutntrng55886	0.0230629878193798	3509	50
1075	untuniutntrng55886	0.0230629878193798	3666	50
1076	untuniutntrng55886	0.0230629878193798	3604	50
1077	untuniutntrng55886	0.0230629878193798	3554	50
1078	untuniutntrng55886	0.0230629878193798	3545	50
1079	untuniutntrng55886	0.0230629878193798	3572	50
1080	untuniutntrng55886	0.0230629878193798	3598	50
1081	untuniutntrng55886	0.0230629878193798	3600	50
1082	untuniutntrng55886	0.0230629878193798	3559	50
1083	untuniutntrng55886	0.0230629878193798	3603	50
1084	untuniutntrng55886	0.0230629878193798	3695	50
1085	untuniutntrng55886	0.0230629878193798	3607	50
1086	untuniutntrng55886	0.0230629878193798	3568	50
1087	untuniutntrng55886	0.0230629878193798	3594	50
1088	untuniutntrng55886	0.0230629878193798	3514	50
1089	untuniutntrng55886	0.0230629878193798	3632	50
1090	untuniutntrng55886	0.0230629878193798	3705	50
1091	untuniutntrng55886	0.0230629878193798	3512	50
1092	untuniutntrng55886	0.0230629878193798	3563	50
1093	untuniutntrng55886	0.0230629878193798	3633	50
1094	untuniutntrng55886	0.0230629878193798	3593	50
1095	untuniutntrng55886	0.0230629878193798	3581	50
1096	untuniutntrng55886	0.0230629878193798	3647	50
1097	untuniutntrng55886	0.0230629878193798	3647	50
1098	untuniutntrng55886	0.0230629878193798	3623	50
1099	untuniutntrng55886	0.0230629878193798	3546	50
