	rrf_dr0_words	rrf_dr0	rrf_dr0_rang	dispersion	dispersion_numeric
903	untuniutntrng55886	0.9999999999999998	35892	5/200	0.025
904	untuniutntrng55886	1.0	35782	5/200	0.025
905	untuniutntrng55886	1.0	35795	5/200	0.025
906	untuniutntrng55886	0.9999999999999998	35853	5/200	0.025
907	untuniutntrng55886	1.0	35795	5/200	0.025
908	untuniutntrng55886	0.9999999999999998	35956	5/200	0.025
909	untuniutntrng55886	0.9999999999999998	36164	5/200	0.025
910	untuniutntrng55886	1.0	35770	5/200	0.025
911	untuniutntrng55886	1.0	35875	5/200	0.025
912	untuniutntrng55886	1.0	35936	5/200	0.025
913	untuniutntrng55886	0.9999999999999998	35983	5/200	0.025
914	untuniutntrng55886	1.0	36096	5/200	0.025
915	untuniutntrng55886	0.9999999999999998	35841	5/200	0.025
916	untuniutntrng55886	0.9999999999999998	35918	5/200	0.025
917	untuniutntrng55886	1.0	35821	5/200	0.025
918	untuniutntrng55886	1.0	35965	5/200	0.025
919	untuniutntrng55886	0.9999999999999998	35768	5/200	0.025
920	untuniutntrng55886	0.9999999999999998	35854	5/200	0.025
921	untuniutntrng55886	0.9999999999999998	35806	5/200	0.025
922	untuniutntrng55886	0.9999999999999998	35963	5/200	0.025
923	untuniutntrng55886	0.9999999999999998	35873	5/200	0.025
924	untuniutntrng55886	1.0	35778	5/200	0.025
925	untuniutntrng55886	0.9999999999999998	35827	5/200	0.025
926	untuniutntrng55886	0.9999999999999998	35735	5/200	0.025
927	untuniutntrng55886	0.9999999999999998	36115	5/200	0.025
928	untuniutntrng55886	0.9999999999999998	36125	5/200	0.025
929	untuniutntrng55886	1.0	35910	5/200	0.025
930	untuniutntrng55886	0.9999999999999998	35902	5/200	0.025
931	untuniutntrng55886	1.0	36074	5/200	0.025
932	untuniutntrng55886	0.9999999999999998	36031	5/200	0.025
933	untuniutntrng55886	0.9999999999999998	36223	5/200	0.025
934	untuniutntrng55886	1.0	35952	5/200	0.025
935	untuniutntrng55886	1.0	35910	5/200	0.025
936	untuniutntrng55886	0.9999999999999998	36032	5/200	0.025
937	untuniutntrng55886	0.9999999999999998	35889	5/200	0.025
938	untuniutntrng55886	1.0	35672	5/200	0.025
939	untuniutntrng55886	1.0	35710	5/200	0.025
940	untuniutntrng55886	0.9999999999999998	36134	5/200	0.025
941	untuniutntrng55886	0.9999999999999998	35757	5/200	0.025
942	untuniutntrng55886	1.0	35672	5/200	0.025
943	untuniutntrng55886	0.9999999999999998	36102	5/200	0.025
944	untuniutntrng55886	0.9999999999999998	36065	5/200	0.025
945	untuniutntrng55886	0.9999999999999996	35964	5/200	0.025
946	untuniutntrng55886	0.9999999999999998	35750	5/200	0.025
947	untuniutntrng55886	1.0	35809	5/200	0.025
948	untuniutntrng55886	0.9999999999999998	35973	5/200	0.025
949	untuniutntrng55886	1.0	35689	5/200	0.025
950	untuniutntrng55886	1.0	35532	5/200	0.025
951	untuniutntrng55886	0.9999999999999998	36016	5/200	0.025
952	untuniutntrng55886	1.0	35780	5/200	0.025
953	untuniutntrng55886	1.0	35829	5/200	0.025
954	untuniutntrng55886	0.9999999999999998	36274	5/200	0.025
955	untuniutntrng55886	1.0	36036	5/200	0.025
956	untuniutntrng55886	0.9999999999999998	36061	5/200	0.025
957	untuniutntrng55886	1.0	35767	5/200	0.025
958	untuniutntrng55886	1.0	35921	5/200	0.025
959	untuniutntrng55886	0.9999999999999998	36142	5/200	0.025
960	untuniutntrng55886	0.9999999999999998	35908	5/200	0.025
961	untuniutntrng55886	0.9999999999999998	35643	5/200	0.025
962	untuniutntrng55886	0.9999999999999998	35980	5/200	0.025
963	untuniutntrng55886	0.9999999999999998	35870	5/200	0.025
964	untuniutntrng55886	0.9999999999999998	36124	5/200	0.025
965	untuniutntrng55886	0.9999999999999998	35889	5/200	0.025
966	untuniutntrng55886	0.9999999999999998	36085	5/200	0.025
967	untuniutntrng55886	0.9999999999999996	35843	5/200	0.025
968	untuniutntrng55886	1.0	35796	5/200	0.025
969	untuniutntrng55886	1.0	35974	5/200	0.025
970	untuniutntrng55886	1.0	35834	5/200	0.025
971	untuniutntrng55886	1.0	35858	5/200	0.025
972	untuniutntrng55886	1.0	35614	5/200	0.025
973	untuniutntrng55886	0.9999999999999998	35920	5/200	0.025
974	untuniutntrng55886	0.9999999999999998	35843	5/200	0.025
975	untuniutntrng55886	1.0	35750	5/200	0.025
976	untuniutntrng55886	0.9999999999999998	36097	5/200	0.025
977	untuniutntrng55886	0.9999999999999998	36018	5/200	0.025
978	untuniutntrng55886	0.9999999999999998	35777	5/200	0.025
979	untuniutntrng55886	0.9999999999999998	35726	5/200	0.025
980	untuniutntrng55886	0.9999999999999998	35882	5/200	0.025
981	untuniutntrng55886	0.9999999999999998	36028	5/200	0.025
982	untuniutntrng55886	1.0	36013	5/200	0.025
983	untuniutntrng55886	0.9999999999999998	36043	5/200	0.025
984	untuniutntrng55886	0.9999999999999996	35980	5/200	0.025
985	untuniutntrng55886	0.9999999999999998	35842	5/200	0.025
986	untuniutntrng55886	1.0	35788	5/200	0.025
987	untuniutntrng55886	0.9999999999999998	36077	5/200	0.025
988	untuniutntrng55886	0.9999999999999996	36143	5/200	0.025
989	untuniutntrng55886	0.9999999999999998	36051	5/200	0.025
990	untuniutntrng55886	0.9999999999999998	35963	5/200	0.025
991	untuniutntrng55886	0.9999999999999998	35934	5/200	0.025
992	untuniutntrng55886	1.0	35774	5/200	0.025
993	untuniutntrng55886	0.9999999999999998	35852	5/200	0.025
994	untuniutntrng55886	0.9999999999999998	35589	5/200	0.025
995	untuniutntrng55886	0.9999999999999998	35718	5/200	0.025
996	untuniutntrng55886	0.9999999999999998	35804	5/200	0.025
997	untuniutntrng55886	1.0	35767	5/200	0.025
998	untuniutntrng55886	0.9999999999999998	36119	5/200	0.025
999	untuniutntrng55886	0.9999999999999998	35830	5/200	0.025
