	ranksum_words	ranksum	ranksum_rang	dispersion	dispersion_numeric
874	untuniutntrng55886	-33.9211506394706	96777	5/200	0.025
875	untuniutntrng55886	-33.9211506394706	96772	5/200	0.025
876	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
877	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
878	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
879	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
880	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
881	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
882	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
883	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
884	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
885	untuniutntrng55886	-33.9211506394706	96777	5/200	0.025
886	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
887	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
888	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
889	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
890	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
891	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
892	untuniutntrng55886	-33.9211506394706	96778	5/200	0.025
893	untuniutntrng55886	-33.9211506394706	96772	5/200	0.025
894	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
895	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
896	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
897	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
898	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
899	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
